Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
11-09-2018,15 - 16,54.02,57.4,57.4,57.4,57.4,57.4,48.03,57.4,49.71,49.71,49.71,57.4,57.4,55.76,57.4,71.27,71.27
11-09-2018,16 - 17,54.48,57.92,57.92,57.92,57.92,58.5,45.96,57.92,51.08,51.08,51.08,57.92,57.92,55.74,58.5,71.04,71.04
11-09-2018,17 - 18,54.76,57.3,57.3,57.3,57.3,57.3,51.94,57.3,52.59,52.59,52.59,57.3,57.3,55.68,57.3,74.91,74.91
11-09-2018,18 - 19,55.02,57.36,57.36,57.36,57.36,57.36,57.36,57.36,52.91,52.91,52.91,57.36,57.36,55.65,57.36,74.91,74.91
11-09-2018,19 - 20,55.38,58.09,58.09,58.09,58.09,58.09,57.09,58.09,54.08,54.08,54.08,58.09,58.09,55.64,58.09,80.92,80.92
11-09-2018,20 - 21,55.4,57.28,57.28,57.28,57.28,57.28,57.28,57.28,54.15,54.15,54.15,57.28,57.28,55.95,57.28,77.72,77.72
11-09-2018,21 - 22,55.06,56.65,56.65,56.65,56.65,56.65,56.65,56.65,54.2,54.2,54.2,56.65,56.65,55.93,61.32,67.03,67.03
11-09-2018,22 - 23,53.94,54.36,54.36,54.36,54.36,54.36,54.36,54.36,53.04,53.04,53.04,54.36,54.36,54.36,49.69,49.69,49.69
11-09-2018,23 - 00,50.99,50.94,50.94,50.94,50.94,50.94,50.94,50.94,50.94,50.94,50.94,50.94,50.94,50.94,49.1,49.1,49.1
12-09-2018,00 - 01,48.97,48.32,48.32,48.32,48.32,48.32,48.32,48.32,48.32,48.32,48.32,48.32,48.32,49.98,48.32,48.32,48.32
12-09-2018,01 - 02,48.19,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,49.92,47.14,47.14,47.14
12-09-2018,02 - 03,47.23,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,49.92,45.97,45.97,45.97
12-09-2018,03 - 04,48.16,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,49.98,47.15,47.15,47.15
12-09-2018,04 - 05,48.52,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,47.73,52.69,47.73,47.73,47.73
12-09-2018,05 - 06,51.85,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,53.05,51.15,51.15,51.15
12-09-2018,06 - 07,54.33,53.86,53.86,53.86,53.86,56.42,53.86,53.86,53.86,53.86,53.86,53.86,53.86,53.86,56.42,60.86,60.86
12-09-2018,07 - 08,55.73,56.44,56.44,56.44,56.44,58.67,56.44,56.44,54.24,54.24,54.24,56.44,56.44,56.44,58.67,69.06,69.06
12-09-2018,08 - 09,55.74,57.93,57.93,57.93,57.93,59.27,57.93,57.93,53.8,53.8,53.8,57.91,57.91,57.91,59.27,72.12,72.12
12-09-2018,09 - 10,55.58,57.05,57.05,57.05,57.05,58.64,57.05,57.05,53.8,53.8,53.8,57.05,57.05,57.05,58.64,72.43,72.43
12-09-2018,10 - 11,55.41,56.53,56.53,56.53,56.53,59.44,56.53,56.53,53.66,53.66,53.66,56.53,56.53,56.53,59.44,70.22,70.22
12-09-2018,11 - 12,55.06,56.15,56.15,56.15,56.15,58.69,53.4,56.15,53.4,53.4,53.4,56.15,56.15,56.15,58.69,72.86,72.86
12-09-2018,12 - 13,54.85,56.26,56.26,56.26,56.26,58.33,53.04,56.26,53.04,53.04,53.04,56.26,56.26,56.26,58.33,75.62,75.62
12-09-2018,13 - 14,54.37,55.53,55.53,55.53,55.53,55.53,52.88,55.53,52.88,52.88,52.88,55.53,55.53,55.53,55.53,71.87,71.87
12-09-2018,14 - 15,54.28,54.74,54.74,54.74,54.74,54.74,53.34,54.74,53.34,53.34,53.34,54.74,54.74,54.74,54.74,75.61,75.61
12-09-2018,15 - 16,54.32,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,75.64,75.64
12-09-2018,16 - 17,54.29,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,54.09,69.68,69.68
12-09-2018,17 - 18,54.8,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,54.6,70.11,70.11
12-09-2018,18 - 19,55.08,54.88,54.88,54.88,54.88,55.98,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,55.98,70.2,70.2
12-09-2018,19 - 20,55.38,55.6,55.6,55.6,55.6,56.34,55.6,55.6,54.91,54.91,54.91,55.6,55.6,55.6,56.34,75.67,75.67
12-09-2018,20 - 21,54.99,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,54.88,78.1,78.1
12-09-2018,21 - 22,54.4,54.26,54.26,54.26,54.26,54.26,54.26,54.26,54.26,54.26,54.26,54.26,54.26,54.26,67.25,67.25,67.25
12-09-2018,22 - 23,52.25,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,39.08,39.08,39.08
12-09-2018,23 - 00,49.92,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55
13-09-2018,00 - 01,50.58,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,53.04,50.53,50.53,50.53
13-09-2018,01 - 02,50.56,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,51.98,50.12,50.12,50.12
13-09-2018,02 - 03,50.53,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,51.95,50.12,50.12,50.12
13-09-2018,03 - 04,51.02,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,50.65,51.94,50.65,50.65,50.65
13-09-2018,04 - 05,51.96,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.94,51.81,51.81,51.81
13-09-2018,05 - 06,53.39,53.39,53.39,53.39,53.39,53.39,58.31,58.31,53.39,53.39,52.98,53.39,53.39,53.39,53.39,53.62,53.62
13-09-2018,06 - 07,54.98,55.65,55.65,55.65,62.88,55.65,74.48,74.48,54.43,54.43,53.06,55.65,55.65,55.65,55.65,62.88,62.88
13-09-2018,07 - 08,56.44,57.89,57.89,57.89,79.38,57.89,81.34,81.34,54.84,54.84,53.81,56.17,56.17,56.17,57.89,79.38,79.38
13-09-2018,08 - 09,57.82,59.77,59.77,59.77,81.9,59.77,83.91,83.91,54.91,54.91,53.83,56.56,56.56,56.56,59.77,79.85,79.85
13-09-2018,09 - 10,58.01,59.95,59.95,59.95,78.02,59.95,79.94,79.94,54.85,54.85,53.85,56.62,56.62,56.62,59.95,75.58,75.58
13-09-2018,10 - 11,57.86,59.96,59.96,59.96,77,59.96,78.89,78.89,54.81,54.81,53.84,56.65,56.65,56.65,59.96,75.56,75.56
13-09-2018,11 - 12,57.59,59.97,59.97,59.97,75.88,59.97,77.75,77.75,54.69,54.69,53.81,56.56,56.56,56.56,59.97,75.54,75.54
13-09-2018,12 - 13,57.99,60.97,60.97,60.97,74.82,60.97,76.66,76.66,54.69,54.69,53.79,56.54,56.54,56.54,60.97,79.81,79.81
13-09-2018,13 - 14,57.04,59.88,59.88,59.88,73.51,59.88,75.32,75.32,54.63,54.63,53.77,56.59,56.59,56.59,59.88,78.42,78.42
13-09-2018,14 - 15,56.48,59.4,59.4,59.4,73.13,59.4,74.93,74.93,54.52,54.52,53.7,56.62,56.62,56.62,59.4,78.49,78.49
13-09-2018,15 - 16,56.29,59.13,59.13,59.13,72.3,59.13,74.08,74.08,54.47,54.47,53.67,56.53,56.53,56.53,59.13,79.85,79.85
13-09-2018,16 - 17,56.18,59.29,59.29,59.29,71.18,59.29,72.93,72.93,54.48,54.48,53.73,56.3,56.3,56.3,59.29,75.57,75.57
13-09-2018,17 - 18,56.44,59.91,59.91,59.91,73.88,59.91,75.7,75.7,54.47,54.47,53.66,56.22,56.22,56.22,59.91,75.55,75.55
13-09-2018,18 - 19,56.79,60.45,60.45,60.45,75.87,60.45,77.73,77.73,54.48,54.48,53.59,56.13,56.13,56.13,60.45,75.87,75.87
13-09-2018,19 - 20,57.35,61.28,61.28,61.28,77.3,61.28,79.2,79.2,54.56,54.56,53.62,56.09,56.09,56.09,61.28,78.45,78.45
13-09-2018,20 - 21,56.48,59.27,59.27,59.27,80.45,59.27,82.43,82.43,54.62,54.62,53.38,56.28,56.28,56.28,59.27,78.46,78.46
13-09-2018,21 - 22,55.92,58.48,58.48,58.48,73.18,58.48,73.18,73.18,54.5,54.5,53.34,56.26,56.26,56.26,58.48,75.54,75.54
13-09-2018,22 - 23,54.7,55.89,55.89,55.89,55.89,55.89,66.32,66.32,54.12,54.12,52.99,55.89,55.89,55.89,55.89,55.89,55.89
13-09-2018,23 - 00,53.13,53.65,53.65,53.65,53.65,53.65,53.65,53.65,53.32,53.32,52.85,53.65,53.65,53.65,53.65,53.65,53.65
14-09-2018,00 - 01,53.17,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.17,53.17,52.53,53.24,53.24,53.24,53.24,53.24,53.24
14-09-2018,01 - 02,52.25,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
14-09-2018,02 - 03,51.84,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57
14-09-2018,03 - 04,51.05,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81
14-09-2018,04 - 05,51.46,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11,51.11
14-09-2018,05 - 06,53.58,54.76,54.76,54.76,54.76,54.76,54.76,54.76,53.25,53.25,52.56,54.76,54.76,54.76,54.76,54.82,54.82
14-09-2018,06 - 07,56.15,62.06,62.06,62.06,63.59,62.06,70.91,70.91,53.71,53.71,53.16,55.58,55.58,55.58,62.06,63.59,63.59
14-09-2018,07 - 08,57.44,61.23,61.23,61.23,74.13,61.23,75.95,75.95,54.71,54.71,53.21,56.35,56.35,56.35,61.23,76.08,76.08
14-09-2018,08 - 09,58.09,65.82,65.82,65.82,76.57,65.82,78.45,78.45,55.15,55.15,53.23,56.36,56.36,56.36,65.82,86.13,86.13
14-09-2018,09 - 10,58.42,66.82,66.82,66.82,76.58,66.82,78.46,78.46,55.1,55.1,53.23,56.57,56.57,56.57,66.82,84.92,84.92
14-09-2018,10 - 11,58.04,67.09,67.09,67.09,75.59,67.09,77.45,77.45,54.33,54.33,53.22,56.4,56.4,56.4,67.09,86.16,99.69
14-09-2018,11 - 12,57.62,63.96,63.96,63.96,74.14,63.96,75.96,75.96,53.95,53.95,53.2,56.29,56.29,56.29,63.96,121.89,121.89
14-09-2018,12 - 13,57.49,61.31,61.31,61.31,69.58,61.31,69.58,69.58,53.85,53.85,53.15,56.31,56.31,56.31,61.31,133.23,133.23
14-09-2018,13 - 14,55.3,57.71,57.71,57.71,63.62,57.71,63.62,63.62,53.77,53.77,53.07,56.11,56.11,56.11,57.71,86.17,127.4
14-09-2018,14 - 15,55.02,57.51,57.51,57.51,57.51,57.51,57.51,57.51,53.67,53.67,53.3,56.12,56.12,56.12,57.51,86.19,86.19
14-09-2018,15 - 16,54.43,56.39,56.39,56.39,56.39,56.39,56.39,56.39,53.57,53.57,53.21,56,56,56,56.39,86.17,86.17
14-09-2018,16 - 17,54.69,56.92,56.92,56.92,56.92,58.08,56.92,56.92,53.39,53.39,53.39,55.93,55.93,55.93,58.08,76.67,76.67
14-09-2018,17 - 18,55.29,59.83,59.83,59.83,60.78,59.83,60.78,60.78,53.34,53.34,53.34,55.9,55.9,55.9,59.83,74.57,74.57
14-09-2018,18 - 19,56.15,61.2,61.2,61.2,71.16,61.2,71.16,71.16,53.36,53.36,53.36,56.21,56.21,56.21,61.2,75.11,75.11
14-09-2018,19 - 20,56.04,61.92,61.92,61.92,73.11,61.92,73.23,73.23,53.35,53.35,53.35,56.29,56.29,56.29,61.92,79.26,135.99
14-09-2018,20 - 21,55.14,57.8,57.8,57.8,58.5,57.8,58.5,58.5,53.35,53.35,53.35,56.34,56.34,56.34,57.8,75.16,75.16
14-09-2018,21 - 22,53.9,55.14,55.14,55.14,55.14,55.14,55.14,55.14,53.33,53.33,53.33,55.14,55.14,55.14,69.56,69.56,69.56
14-09-2018,22 - 23,52.53,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,52.28,37.85,37.85,37.85
14-09-2018,23 - 00,50.19,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09
15-09-2018,00 - 01,50.07,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,50.95,49.65,49.65,49.65
15-09-2018,01 - 02,48.88,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,50.65,48.6,48.6,48.6
15-09-2018,02 - 03,46.31,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,46.04,50.55,46.04,46.04,46.04
15-09-2018,03 - 04,44.89,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,50.49,44.26,44.26,44.26
15-09-2018,04 - 05,44.72,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,50.49,43.86,43.86,43.86
15-09-2018,05 - 06,45.12,44.51,44.51,44.51,44.51,44.51,44.04,44.51,44.51,44.51,44.51,44.51,44.51,50.47,44.51,44.51,44.51
15-09-2018,06 - 07,47.31,46.81,46.81,46.81,46.81,46.81,46.62,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81
15-09-2018,07 - 08,48.85,48.87,48.87,48.87,48.87,48.87,49.06,48.87,48.41,48.41,48.41,48.87,48.87,48.87,48.87,51.03,51.03
15-09-2018,08 - 09,50.75,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,50.38,67.44,67.44
15-09-2018,09 - 10,51.54,52.02,52.02,52.02,52.02,52.02,52.02,52.02,50.35,50.35,50.35,52.02,52.02,52.02,52.02,76.77,76.77
15-09-2018,10 - 11,50.71,51.57,51.57,51.57,51.57,51.57,48.08,51.57,49.75,49.75,49.75,51.57,51.57,51.57,51.57,74.38,74.38
15-09-2018,11 - 12,49.78,51.35,51.35,51.35,51.35,51.35,48.72,51.35,48.72,48.72,48.72,51.35,51.35,51.35,51.35,74.34,74.34
15-09-2018,12 - 13,48.78,50.2,50.2,50.2,50.2,50.2,48.22,50.2,48.22,48.22,48.22,50.2,50.2,50.2,50.2,69.65,69.65
15-09-2018,13 - 14,48.01,48.16,48.16,48.16,48.16,48.16,47.97,48.16,47.97,47.97,47.97,48.16,48.16,48.16,48.16,55.23,55.23
15-09-2018,14 - 15,47.7,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,52.23,52.23
15-09-2018,15 - 16,47.83,47.8,47.8,47.8,47.8,47.8,45.79,47.8,47.8,47.8,47.8,47.8,47.8,47.8,47.8,50.5,50.5
15-09-2018,16 - 17,48.04,48.1,48.1,48.1,48.1,48.1,43.48,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,50.01,50.01
15-09-2018,17 - 18,49.96,50.33,50.33,50.33,50.33,50.33,50.1,50.33,49.77,49.77,49.77,50.33,50.33,50.33,50.33,52.31,52.31
15-09-2018,18 - 19,52.27,52.63,52.63,52.63,57.29,52.63,57.52,57.29,51.22,51.22,51.22,52.63,52.63,52.63,52.63,60.4,60.4
15-09-2018,19 - 20,52.47,52.81,52.81,52.81,67.13,52.81,67.13,67.13,51.99,51.99,51.99,52.81,52.81,52.81,52.81,67.96,67.96
15-09-2018,20 - 21,52.34,52.1,52.1,52.1,67.35,52.1,67.35,67.35,52.02,52.02,52.02,52.1,52.1,52.1,52.1,68.31,68.31
15-09-2018,21 - 22,51.84,51.63,51.63,51.63,51.63,51.63,67.11,67.11,51.63,51.63,51.63,51.63,51.63,51.63,51.63,61.34,61.34
15-09-2018,22 - 23,50.77,50.41,50.41,50.41,50.41,50.41,59.77,59.77,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41,50.41
15-09-2018,23 - 00,49.35,49.19,49.19,49.19,49.19,49.19,53.69,53.69,49.19,49.19,49.19,49.19,49.19,49.19,49.19,49.19,49.19
16-09-2018,00 - 01,51.38,51.87,51.87,51.87,51.87,51.87,54.73,51.87,50,50,50,51.87,51.87,51.87,51.87,51.87,51.87
16-09-2018,01 - 02,50,49.87,49.87,49.87,49.87,49.87,50.02,49.87,48.42,48.42,48.42,49.87,49.87,50.2,49.87,49.87,49.87
16-09-2018,02 - 03,46.71,46.28,46.28,46.28,46.28,46.28,46.13,46.28,45.45,45.45,45.45,46.28,46.28,50.37,46.28,46.28,46.28
16-09-2018,03 - 04,44.4,43.59,43.59,43.59,43.59,43.59,42.54,43.59,43.53,43.53,43.53,43.59,43.59,50.3,43.59,43.59,43.59
16-09-2018,04 - 05,44.64,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,50.23,43.75,43.75,43.75
16-09-2018,05 - 06,44.6,44.17,44.17,44.17,44.17,44.17,43.7,44.17,43.7,43.7,43.7,44.17,44.17,50.15,44.17,44.17,44.17
16-09-2018,06 - 07,44.86,44.17,44.17,44.17,44.17,44.17,43.8,44.17,43.8,43.8,43.8,44.17,44.17,50.2,44.17,44.17,44.17
16-09-2018,07 - 08,45.59,48.14,48.14,48.14,48.14,48.14,43.33,48.14,43.33,43.33,43.33,48.14,48.14,48.99,48.14,48.14,48.14
16-09-2018,08 - 09,47.97,50.33,50.33,50.33,50.33,50.33,44.41,50.33,44.41,44.41,44.41,50.33,50.33,50.33,50.33,50.33,50.33
16-09-2018,09 - 10,50.47,53.19,53.19,53.19,53.19,53.19,45.75,53.19,45.75,45.75,45.75,52.8,52.8,52.8,53.19,53.48,53.48
16-09-2018,10 - 11,50.57,54.27,54.27,54.27,54.27,54.27,45.21,54.27,44.6,44.6,44.6,53.16,53.16,53.16,54.27,60.24,60.24
16-09-2018,11 - 12,49.97,54.24,54.24,54.24,54.24,54.24,43.22,54.24,43.48,43.48,43.48,53.23,53.23,53.23,54.24,60.24,60.24
16-09-2018,12 - 13,49.82,53.27,53.27,53.27,53.27,53.27,42.34,53.27,43.23,43.23,43.23,53.27,53.27,53.27,53.27,57.68,57.68
16-09-2018,13 - 14,48.43,52.9,52.9,52.9,52.9,52.9,32.08,52.9,40.29,40.29,40.29,52.9,52.9,52.9,52.9,57.68,57.68
16-09-2018,14 - 15,46.19,52.22,52.22,52.22,52.22,52.22,26.11,52.22,36.05,36.05,36.05,52.22,52.22,52.22,52.22,52.22,52.22
16-09-2018,15 - 16,46.42,51.93,51.93,51.93,51.93,51.93,30.47,51.93,37.15,37.15,37.15,51.93,51.93,51.93,51.93,51.93,51.93
16-09-2018,16 - 17,49.09,52.1,52.1,52.1,52.1,52.1,42.34,52.1,43.24,43.24,43.24,52.1,52.1,52.1,52.1,52.1,52.1
16-09-2018,17 - 18,50.89,53.09,53.09,53.09,53.09,53.09,49.09,53.09,46.04,46.04,46.04,53.09,53.09,53.09,53.09,53.26,53.26
16-09-2018,18 - 19,52.41,57.14,57.14,57.14,57.14,57.14,53.7,57.14,49.17,49.17,49.17,53.2,53.2,53.2,57.14,60.48,60.48
16-09-2018,19 - 20,52.81,57.92,57.92,57.92,57.92,57.92,49.58,57.92,49.58,49.58,49.58,53.29,53.29,53.29,57.92,77.03,77.03
16-09-2018,20 - 21,52.7,55.83,55.83,55.83,55.83,55.83,49.97,55.83,49.97,49.97,49.97,53.45,53.45,53.45,55.83,77.01,77.01
16-09-2018,21 - 22,51.43,52.79,52.79,52.79,52.79,52.79,49.59,52.79,49.59,49.59,49.59,52.79,52.79,52.79,59.1,65.03,65.03
16-09-2018,22 - 23,49.9,50.37,50.37,50.37,50.37,50.37,48.83,50.37,48.83,48.83,48.83,50.37,50.37,50.37,44.06,44.06,44.06
16-09-2018,23 - 00,48.58,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43,47.43
17-09-2018,00 - 01,45.02,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,44.2,49.58,44.2,44.2,44.2
17-09-2018,01 - 02,43.71,43.08,43.08,43.08,43.08,43.08,43.08,43.08,43.08,43.08,43.08,43.08,43.08,49.5,43.08,43.08,43.08
17-09-2018,02 - 03,43.72,43.04,43.04,43.04,43.04,43.04,43.04,43.04,43.04,43.04,43.04,43.04,43.04,49.51,43.04,43.04,43.04
17-09-2018,03 - 04,42.92,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,41.74,49.51,41.74,41.74,41.74
17-09-2018,04 - 05,43.74,42.91,42.91,42.91,42.91,42.91,42.91,42.91,42.91,42.91,42.91,42.91,42.91,49.57,42.91,42.91,42.91
17-09-2018,05 - 06,49.93,49.05,49.05,49.05,49.05,49.05,49.05,49.05,47.48,47.48,47.48,49.05,49.05,49.67,49.05,49.05,49.05
17-09-2018,06 - 07,53.96,60.42,60.42,60.42,60.42,60.42,63.75,63.75,51.12,51.12,48.55,52.53,52.53,52.53,60.42,60.42,60.42
17-09-2018,07 - 08,56.95,66.96,66.96,66.96,66.96,66.96,75.47,75.47,51.52,51.52,48.5,53.79,53.79,53.79,66.96,66.96,66.96
17-09-2018,08 - 09,57.18,72.02,72.02,72.02,72.02,72.02,75.91,75.91,51.81,51.81,48.57,54.2,54.2,54.2,72.02,72.02,72.02
17-09-2018,09 - 10,56.96,70.93,70.93,70.93,70.93,70.93,75.91,75.91,51.76,51.76,48.76,54.23,54.23,54.23,70.93,70.93,70.93
17-09-2018,10 - 11,56.15,70.22,70.22,70.22,70.22,70.22,71.94,71.94,51.68,51.68,47.43,54.4,54.4,54.4,70.22,72.02,72.02
17-09-2018,11 - 12,54.7,61.8,61.8,61.8,61.8,61.8,61.8,61.8,51.62,51.62,47.5,54.23,54.23,54.23,61.8,74.78,74.78
17-09-2018,12 - 13,54.38,58.6,58.6,58.6,58.6,59.18,54.66,58.6,51.54,51.54,49.58,54.18,54.18,54.18,59.18,77.41,77.41
17-09-2018,13 - 14,53.15,55.55,55.55,55.55,55.55,55.55,51.78,55.55,51.54,51.54,49.85,54.2,54.2,54.2,55.55,74.75,74.75
17-09-2018,14 - 15,52.99,55.38,55.38,55.38,55.38,55.38,54.05,55.38,51.52,51.52,49.83,53.91,53.91,53.91,55.38,69.49,69.49
17-09-2018,15 - 16,54.26,57.05,57.05,57.05,57.05,57.05,57.05,57.05,51.5,51.5,49.71,53.36,53.36,53.36,57.05,69.94,69.94
17-09-2018,16 - 17,55.2,65.55,65.55,65.55,66.37,65.55,68,68,51.52,51.52,49.78,53.77,53.77,53.77,65.55,66.96,66.96
17-09-2018,17 - 18,55.08,63.18,63.18,63.18,73.2,63.18,75,75,51.48,51.48,49.73,53.1,53.1,53.1,63.18,73.2,73.2
17-09-2018,18 - 19,55.75,66.13,66.13,66.13,74.8,66.13,78.49,78.49,51.49,51.49,49.7,53.58,53.58,53.58,66.13,74.8,74.8
17-09-2018,19 - 20,56.97,69.98,69.98,69.98,89.12,69.98,91.31,91.31,51.47,51.47,49.74,53.04,53.04,53.04,69.98,77.46,77.46
17-09-2018,20 - 21,55.01,59.93,59.93,59.93,79.86,59.93,81.82,81.82,51.52,51.52,49.8,52.95,52.95,52.95,59.93,74.77,74.77
17-09-2018,21 - 22,54.23,57.59,57.59,57.59,68.34,57.59,73.72,73.72,51.35,51.35,49.77,52.89,52.89,52.89,68.34,68.34,68.34
17-09-2018,22 - 23,51.69,53.67,53.67,53.67,59.55,53.67,64.5,64.5,50.42,50.42,48.36,52.7,52.7,52.7,42.92,42.92,42.92
17-09-2018,23 - 00,48.91,48.89,48.89,48.89,48.89,48.89,50.03,50.03,47.29,47.29,47.29,48.89,48.89,48.89,48.89,48.89,48.89
18-09-2018,00 - 01,47.82,50,50,50,50,50,50,50,47.22,47.22,44.45,50,50,50,50,50,50
18-09-2018,01 - 02,47.28,48.45,48.45,48.45,48.45,48.45,47.93,48.45,46.24,46.24,44.34,48.45,48.45,49.1,48.45,48.45,48.45
18-09-2018,02 - 03,45.08,45.55,45.55,45.55,45.55,45.55,44.46,45.55,43.04,43.04,43.04,45.55,45.55,48.35,45.55,45.55,45.55
18-09-2018,03 - 04,44.29,45.03,45.03,45.03,45.03,45.03,42.4,45.03,42.4,42.4,42.4,45.03,45.03,48.28,45.03,45.03,45.03
18-09-2018,04 - 05,44.74,45.51,45.51,45.51,45.51,45.51,43.88,45.51,42.4,42.4,42.4,45.51,45.51,48.26,45.51,45.51,45.51
18-09-2018,05 - 06,47.27,49.07,49.07,49.07,49.07,49.07,46.03,49.07,44.55,44.55,44.55,49.07,49.07,49.07,49.07,49.07,49.07
18-09-2018,06 - 07,51.14,57.25,57.25,57.25,57.25,57.25,59.54,59.54,47.57,47.57,47.57,51.98,51.98,51.98,57.25,57.25,57.25
18-09-2018,07 - 08,55.6,71.92,71.92,71.92,71.92,71.92,71.92,71.92,47.86,47.86,47.86,52.81,52.81,52.57,71.92,71.92,71.92
18-09-2018,08 - 09,55.49,73.96,73.96,73.96,73.96,73.96,73.96,73.96,48.08,48.08,48.08,52.88,52.88,52.37,73.96,74.73,74.73
18-09-2018,09 - 10,55.87,72.99,72.99,72.99,72.99,72.99,69.92,72.99,48.54,48.54,48.54,53.18,53.18,52.38,72.99,77.48,77.48
18-09-2018,10 - 11,55.19,69.47,69.47,69.47,69.47,69.47,57.16,69.47,48.27,48.27,48.27,53.19,53.19,52.36,69.47,77.48,77.48
18-09-2018,11 - 12,53.52,65.26,65.26,65.26,65.26,65.26,53.49,65.26,48.16,48.16,48.16,52.87,52.87,52.57,65.26,77.45,77.45
18-09-2018,12 - 13,52.4,60.17,60.17,60.17,60.17,60.17,47.94,60.17,47.94,47.94,47.94,52.83,52.83,52.48,60.17,77.49,77.49
18-09-2018,13 - 14,51,55.44,55.44,55.44,55.44,55.44,47.79,55.44,47.79,47.79,47.79,52.85,52.85,52.69,55.44,77.49,77.49
18-09-2018,14 - 15,50.48,54.96,54.96,54.96,54.96,54.96,47.59,54.96,47.59,47.59,47.59,52.68,52.68,52.5,54.96,77.42,77.42
18-09-2018,15 - 16,49.59,54.3,54.3,54.3,54.3,54.3,44.46,54.3,44.46,44.46,44.46,52.35,52.35,52.35,54.3,75.59,75.59
18-09-2018,16 - 17,49.96,55.68,55.68,55.68,55.68,55.68,42.89,55.68,42.89,42.89,42.89,52.38,52.38,52.38,55.68,71.41,71.41
18-09-2018,17 - 18,50.87,59.15,59.15,59.15,59.15,59.15,44.02,59.15,44.02,44.02,44.02,52.32,52.32,52.32,59.15,67.22,67.22
18-09-2018,18 - 19,50.96,59.72,59.72,59.72,59.72,59.72,42.78,59.72,42.78,42.78,42.78,52.36,52.36,52.36,59.72,74.71,74.71
